srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;турбовоздуходувка;43-ТУ-20334-2018;19.12.2018;1658008723;"ПАО ""КАЗАНЬОРГСИНТЕЗ""";"Турбовоздуходувка марки ТВ-175-1,6-01-УЗ, Зав.№ 6; Техн. № 3а; Турбовоздуходувка марки ТВ-175-1,6-01-УЗ, Зав.№ 25; Техн. № 3е; эксплуатируемые в цехе НиОПСВ, завод «ОПиТГ», ПАО «Казаньоргсинтез», г. Казань, Республика Татарстан";ТУ;1658200184;"ООО ""ТЕХНОПРОМ"" (ИНН 1658200184)";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-20334-2018;https://monitor-pb.ru/customer/1658008723
expired;турбовоздуходувка;63-ТУ-23736-2014;02.12.2014;2204001528;"ФКП  ""БОЗ""";турбовоздуходувку марки ТВ100-1,12, ТВ200-1,12;ТУ;2221170389;"ООО ""СЛ ""АлтайТехноИнженеринг""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-23736-2014;https://monitor-pb.ru/customer/2204001528
expired;турбовоздуходувка;63-ТУ-25476-2014;15.12.2014;2204001528;"ФКП  ""БОЗ""";турбовоздуходувку № 3 марки ТВ200-1,12 зав. № 972;ТУ;2221170389;"ООО ""СЛ ""АлтайТехноИнженеринг""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-25476-2014;https://monitor-pb.ru/customer/2204001528
expired;турбовоздуходувка;38-ТУ-08118-2015;11.08.2015;3006006420;"ООО ""ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ""";"турбовоздуходувка, технологический № 3У151К11А/КТ11А ООО ""Газпром добыча Астрахань""";ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-08118-2015;https://monitor-pb.ru/customer/3006006420
expired;турбовоздуходувка;38-ТУ-08119-2015;11.08.2015;3006006420;"ООО ""ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ""";"турбовоздуходувка, технологический № 3У151К01А/КТ01А ООО ""Газпром добыча Астрахань""";ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-08119-2015;https://monitor-pb.ru/customer/3006006420
expired;турбовоздуходувка;43-ТУ-12707-2018;31.08.2018;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Турбовоздуходувка поз. С-101, зав. № F-119 цеха № 5904;ТУ;3443919430;"ООО ""РЭЦ ""Альтернатива""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-12707-2018;https://monitor-pb.ru/customer/1651000010
expired;турбовоздуходувка;54-ТУ-01751-2015;16.02.2015;6615001962;"АО ""ЕВРАЗ КГОК""";турбовоздуходувка ТВ 80-1,4, инв. № 19877, техн. № 2;ТУ;6670031340;"ООО ""ДИАПРОМЭКС""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-01751-2015;https://monitor-pb.ru/customer/6615001962
expired;турбовоздуходувка;54-ТУ-02150-2015;02.03.2015;6615001962;"АО ""ЕВРАЗ КГОК""";Турбовоздуходувка ТВ 80-1,6, инв. № 204072, техн. № 6;ТУ;6670031340;"ООО ""ДИАПРОМЭКС""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02150-2015;https://monitor-pb.ru/customer/6615001962
expired;турбовоздуходувка;54-ТУ-02151-2015;02.03.2015;6615001962;"АО ""ЕВРАЗ КГОК""";Турбовоздуходувка ТВ 80-1,6, инв. № 16254, техн. № 3;ТУ;6670031340;"ООО ""ДИАПРОМЭКС""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02151-2015;https://monitor-pb.ru/customer/6615001962
expired;турбовоздуходувка;63-ТУ-11186-2019;04.06.2019;2204001528;"ФКП  ""БОЗ""";технические устройства, применяемые на опасном производственном объекте – турбовоздуходувка ТВ 100-1,12 № 1 (поз. 30, инв. № 410230), турбовоздуходувка ТВ 100-1,12 №2 (поз.30, инв .№410229) применяемые на опасном производственном объекте «Площадка участка производства серной кислоты»;ТУ;2221064239;"ООО НТЭЦ "" ТЕХНОЛОГИЯ """;соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-11186-2019;https://monitor-pb.ru/customer/2204001528
expired;турбовоздуходувка;43-ТУ-07116-2018;18.04.2018;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Турбовоздуходувка ТВ-80-1,6, поз. В-3Б, зав. № 2670;ТУ;3443919430;"ООО ""РЭЦ ""Альтернатива""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-07116-2018;https://monitor-pb.ru/customer/1651000010
expired;турбовоздуходувка;15-ТУ-18733-2015;02.11.2015;3302000186;"ОАО ВКХ ""Мукомол""";турбовоздуходувки ТВ-200-01.12 №1, №2, №3, №4;ТУ;3328466006;"ООО ""РЕГИОНАЛЬНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/15-%D0%A2%D0%A3-18733-2015;https://monitor-pb.ru/customer/3302000186
expired;турбовоздуходувка;41-ТУ-20385-2018;30.05.2018;0268036071;"ОАО ""Синтез-Каучук""";Турбовоздуходувка ТВ-175-1,6 поз. 3, инв. № А00250, цех ПМЦК;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-20385-2018;https://monitor-pb.ru/customer/0268036071
expired;турбовоздуходувка;41-ТУ-45074-2017;30.11.2017;0268036071;"ОАО ""Синтез-Каучук""";Турбовоздуходувка ТВ-80-1,2 поз. 3, инв. № А00252, цех ПМЦК;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-45074-2017;https://monitor-pb.ru/customer/0268036071
expired;турбовоздуходувка;41-ТУ-45078-2017;30.11.2017;0268036071;"ОАО ""Синтез-Каучук""";Турбовоздуходувка ТВ-80-1,2 поз. 1, инв. № А00250, цех ПМЦК;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-45078-2017;https://monitor-pb.ru/customer/0268036071
expired;турбовоздуходувка;41-ТУ-45083-2017;30.11.2017;0268036071;"ОАО ""Синтез-Каучук""";Турбовоздуходувка ТВ-80-1,2 поз. 2, инв. № А00251, цех ПМЦК;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-45083-2017;https://monitor-pb.ru/customer/0268036071
expired;турбовоздуходувка;41-ТУ-48305-2018;26.11.2018;0268036071;"ОАО ""Синтез-Каучук""";Турбовоздуходувка ТВ-175-1,6 поз. 3, инв. № А00250, цех ПМЦК;ТУ;0277103782;"ООО ""КАН""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48305-2018;https://monitor-pb.ru/customer/0268036071
expired;турбовоздуходувка;68-ТУ-14673-2015;04.09.2015;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";Турбовоздуходувка ТВ-200-1.4 поз 253-1, ГОФ «Томусинская»;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-14673-2015;https://monitor-pb.ru/customer/4214000608
expired;турбовоздуходувка;68-ТУ-18433-2015;12.10.2015;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";турбовоздуходувка ТВ-80-1.6 поз 253-5, ГОФ «Томусинская»;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-18433-2015;https://monitor-pb.ru/customer/4214000608
