inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616183728;Выполнение проектно-изыскательских работ с прохождением негосударственной экспертизы проектной документации в части поверки достоверности определения сметной стоимости и строительно-монтажных работ по объекту: Строительство сетей водоснабжения до границ земельного участка, присоединяемых к централиз;;;;;https://www.roseltorg.ru/procedure/32616183728/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616183728;32616183728 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616183728/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616181886;Выполнение проектно-изыскательских работ с прохождением государственной экспертизы на капитальный ремонт канализационного коллектора «Сети канализации (самотечный коллектор) от парка до КНС-1, инв. №31394;;;;;https://www.roseltorg.ru/procedure/32616181886/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616181886;32616181886 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616181886/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616180085;Поставка бактерицидных ламп;;;;;https://www.roseltorg.ru/procedure/32616180085/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616180085;32616180085 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616180085/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616179267;Выполнение строительно-монтажных работ по ремонту объекта: «Нежилое здание. Склад центральный. Станция иловая насосная», инвентарный номер 20044;;;;;https://www.roseltorg.ru/procedure/32616179267/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616179267;32616179267 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616179267/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616168863;Выполнение проектно-изыскательских и строительно-монтажных работ по реконструкции кровли объекта: «Нежилое здание: Металлическое здание РММ пр-во ЧССР», инвентарный номер 10066;;;;;https://www.roseltorg.ru/procedure/32616168863/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616168863;32616168863 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616168863/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616158618;Поставка технических жидкостей и смазочных материалов для транспортных средств.;;;;;https://www.roseltorg.ru/procedure/32616158618/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616158618;32616158618 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616158618/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616154263;Поставка адсорбентов для адсорбционных фильтров моделей ДС-СФТ-510, АФКТ- СРТ-И92, ВБС-СРТ-И92, ДС-СФТ-2750-И92, ДС-СФТ-1300-И92.;;;;;https://www.roseltorg.ru/procedure/32616154263/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616154263;32616154263 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616154263/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616149768;Выполнение работ по капитальному ремонту водопроводных камер и канализационных колодцев.;;;;;https://www.roseltorg.ru/procedure/32616149768/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616149768;32616149768 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616149768/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616147789;Поставка полотна холстопрошивного;;;;;https://www.roseltorg.ru/procedure/32616147789/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616147789;32616147789 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616147789/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616144218;Поставка лабораторного оборудования: весы аналитические и анализатор жидкости.;;;;;https://www.roseltorg.ru/procedure/32616144218/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616144218;32616144218 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616144218/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616142003;Поставка электронасосов центробежных погружных типа ГНОМ (или эквивалент).;;;;;https://www.roseltorg.ru/procedure/32616142003/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616142003;32616142003 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616142003/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616141961;Выполнение проектно-изыскательских и строительно-монтажных работ с прохождением негосударственной экспертизы сметной документации по реконструкции объектов: «Малоэтажная застройка (2 очередь). Наружные сети водопровода 2 очередь», инвентарный номер 31454, «Малоэтажная застройка (1 очередь). Наружные;;;;;https://www.roseltorg.ru/procedure/32616141961/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616141961;32616141961 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616141961/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616131337;Строительно-монтажные работы по реконструкции объекта: «Сети бытовой канализации мкр. 17», инвентарный номер 30 817;;;;;https://www.roseltorg.ru/procedure/32616131337/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616131337;32616131337 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616131337/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616128866;"Поставка лабораторного оборудования для производственной химико-бактериологической лаборатории СГМУП ""ГВК"".";;;;;https://www.roseltorg.ru/procedure/32616128866/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616128866;32616128866 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616128866/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616125884;Поставка низкотемпературной лабораторной электропечи (шкаф сушильный) SNOL 58/350 или эквивалент;;;;;https://www.roseltorg.ru/procedure/32616125884/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616125884;32616125884 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616125884/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616108519;"Поставка и установка окон ПВХ на объектах СГМУП ""ГВК"".";;;;;https://www.roseltorg.ru/procedure/32616108519/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616108519;32616108519 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616108519/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616107350;Поставка программно-аппаратного комплекса на базе сервера для 1С и резервного копирования СУБД Кибер Бэкап.;;;;;https://www.roseltorg.ru/procedure/32616107350/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616107350;32616107350 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616107350/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616106579;Поставка трубы НКТ;;;;;https://www.roseltorg.ru/procedure/32616106579/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616106579;32616106579 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616106579/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616105616;"Поставка измерителя параметров микроклимата для производственной химико-бактериологической лаборатории СГМУП ""ГВК""";;;;;https://www.roseltorg.ru/procedure/32616105616/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616105616;32616105616 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616105616/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616105346;Поставка мыла хозяйственного;;;;;https://www.roseltorg.ru/procedure/32616105346/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616105346;32616105346 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616105346/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616097857;Поставка лабораторного оборудования для производственной химико-бактериологической лаборатории СГМУП «ГВК».;;;;;https://www.roseltorg.ru/procedure/32616097857/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616097857;32616097857 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616097857/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616091022;Выполнение проектно-изыскательских и строительно-монтажных работ по реконструкции объекта: «Реконструкция помещений объекта «Блок производственных и вспомогательных помещений», инвентарный номер 10010.;;;;;https://www.roseltorg.ru/procedure/32616091022/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616091022;32616091022 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616091022/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616088628;Выполнение работ по восстановлению нарушенного благоустройства;;;;;https://www.roseltorg.ru/procedure/32616088628/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616088628;32616088628 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616088628/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616088223;Поставка легкового прицепа с крышкой в сборе;;;;;https://www.roseltorg.ru/procedure/32616088223/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616088223;32616088223 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616088223/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616087051;Поставка прибора вакуумного фильтрования с узлом ресиверов.;;;;;https://www.roseltorg.ru/procedure/32616087051/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616087051;32616087051 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616087051/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616086160;Выполнение проектно-изыскательских и строительно-монтажных работ по реконструкции объекта: «Устройство ограждения КНС-10».;;;;;https://www.roseltorg.ru/procedure/32616086160/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616086160;32616086160 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616086160/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616081644;Поставка совместимых расходных материалов для копировально-множительной техники и периферийного оборудования;;;;;https://www.roseltorg.ru/procedure/32616081644/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616081644;32616081644 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616081644/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616055882;Поставка оригинальных расходных материалов для копировально-множительной техники и периферийного оборудования;;;;;https://www.roseltorg.ru/procedure/32616055882/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616055882;32616055882 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616055882/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616051116;Поставка легкового прицепа с крышкой в сборе;;;;;https://www.roseltorg.ru/procedure/32616051116/1
8602016725;"СУРГУТСКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРВОДОКАНАЛ""";32616051116;32616051116 (Лот 1);;;;;https://www.roseltorg.ru/procedure/32616051116/1
