inn;chem_dokazano;ssylka;citata_golova;sreda_bylo;sreda_po_stroke;pochemu
4823006703;заключение ЭПБ № 13-ТУ-04169-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04169-2018;Ресивер кислорода рег. № 16609 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04173-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04173-2018;Ресивер кислорода рег. № 16606 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04182-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04182-2018;Ресивер кислорода рег. № 16605 площадки кислородной станции № 1 кислородного цежа;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04185-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04185-2018;Ресивер кислорода рег. № 16603 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04188-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04188-2018;Ресивер кислорода рег. № 16604 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04194-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04194-2018;Ресивер кислорода рег. № 16607 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-04197-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-04197-2018;Ресивер кислорода рег. № 16612 площадки кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 48-ТУ-857508-2026;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-857508-2026;Кислородный цех- воздухоразделительная установка КАр-30, ст.№12, зав.№16;газ или иная среда;vozduh;слово машины: «воздух»
4823006703;заключение ЭПБ № 13-ТУ-07818-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-07818-2018;Рампа наполнительная (аргон), инв. № 29355, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-07807-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-07807-2018;Рампа наполнительная кг 6860.000, инв. № 1005969, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-07816-2018;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-07816-2018;Рампа наполнительная кг 6860.000, инв. № 1005968, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-00541-2016;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-00541-2016;Участок трубопровода пара рег. № 566 площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-05195-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05195-2015;Трубопровод подачи неоно-гелиевой смеси с ВРУ №№ 4,5, инв. № 326486, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05197-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05197-2015;Трубопровод неоно-гелиевой смеси от ВРУ № 10 до УОНГС, инв. № 203523, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05198-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05198-2015;Трубопровод криптонового концентрата с ВРУ № 10 до УСК-1М, инв. № 203523, площадка кислородной станции № 1 кислородного ;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05201-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05201-2015;Трубопровод чистого азота от ВРУ № 1 до коллектора цеха, инв. № 31598, площадка кислородной станции № 1 кислородного цех;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05202-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05202-2015;Трубопровод чистого азота от ВРУ № 2 до коллектора цеха, инв. № 46442, площадка кислородной станции № 1 кислородного цех;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05203-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05203-2015;Азотопровод подачи азота на всас К-345 с ВРУ, инв. № 31598, площадка кислородной станции № 1 кислородного цеха;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05196-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05196-2015;Трубопровод криптонового концентрата с ВРУ №№ 1,2 до УСК-1М, инв. № 46442, площадка кислородной станции № 1 кислородного;газ или иная среда;vozduh;слово машины: «ВРУ»
4823006703;заключение ЭПБ № 13-ТУ-05204-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05204-2015;Трубопровод всаса азота К-345 № 1-4 до А-1, инв. № 70543, площадка кислородной станции № 2 кислородного цеха;газ или иная среда;vozduh;слово машины: «кислородной станци»
4823006703;заключение ЭПБ № 13-ТУ-05199-2015;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-05199-2015;Трубопровод подачи сжатого воздуха от З-1 до Б1-Б3 ВРУ № 1, инв. № 31598, площадка кислородной станции № 1 кислородного ;газ или иная среда;vozduh;слово машины: «воздух»
