zapros;polezno;kategoria;mash_slovo;srok;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
торцевое уплотнение;нет;прочее;нет;не собирался;53-ТП-17954-2015;16.11.2015;6330000553;"АО ""НК НПЗ""";«Цех №37. Установка 24-6/2. Замена бачков торцевых уплотнений УТТХ-60 насосов ЦН-7, 7а, 8, 9». (шифр 21752);ТП;6312086734;"ООО ""ПЭБ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%9F-17954-2015;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;заголовок;нет;не собирался;53-ТП-24614-2017;18.12.2017;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";«ИП-3-4. Техническое перевооружение. Замена насоса 501 на новый с двойным торцевым уплотнением «спина к спине»» ООО «СИБУР Тольятти».;ТП;6318240943;"ООО ""ИТЦ ""СКЭ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%9F-24614-2017;https://monitor-pb.ru/customer/6323049893
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-03856-2023;07.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№Е-10, зав.№ 15992, цех 3, установка КГиСБ (блок АГФУ-1).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03856-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-03857-2023;07.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№Е-7б, зав.№ 20452, цех 3, установка КГиСБ (блок АГФУ-1).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03857-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-03903-2023;08.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№Е-1а/1, зав.№ 6213, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03903-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04183-2023;09.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Н-4, зав. б/н, цех 3, товарная группа (ОЗН-4).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04183-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04570-2023;13.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-4/2, зав. 20042, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04570-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04571-2023;13.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-4/1, зав. 20052, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04571-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04573-2023;13.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-3а/1, зав. 20041, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04573-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04793-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-3/1, зав. 19935, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04793-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04796-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-1б/2, зав. 6224, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04796-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04801-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-3/2, зав. 19936, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04801-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04814-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-1б/1, зав. 6220, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04814-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04815-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-1а/2, зав. 6217, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04815-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04816-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-1/2, зав. 6212, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04816-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04817-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. Е-1/1, зав. 6216, цех 3, установка КГиСБ (блок УСБ).;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04817-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-04906-2023;14.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. БТУ Р-205/2(п), зав. 5927, цех 37, установка ПАРЕКС;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04906-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-05453-2023;16.02.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. БТУ Р-205/1 (п), зав. 707, цех 37, установка ПАРЕКС.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05453-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-08160-2023;14.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. ЦН-2(1), зав. 7449, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-08160-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-08161-2023;14.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. ЦН-4(2), зав. 7464, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-08161-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-08174-2023;14.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн. ЦН-4(2), зав. 7472, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-08174-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-09418-2023;23.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№ЦН-2(2), зав.№ 7445, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09418-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-09419-2023;23.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№ЦН-3(1), зав.№ 5718, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09419-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-09420-2023;23.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№ЦН-3(2), зав.№ 7442, цех 37, установка 24-6/2.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09420-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-09515-2023;23.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№ Н-10, зав.№ Е-6881-1, цех 37, установка ЛСИ-200.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09515-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-09608-2023;23.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№БТУ Р-201/1(з), зав.№ 7606, цех 37, установка ПАРЕКС.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09608-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-10007-2023;28.03.2023;6330000553;"АО ""НК НПЗ""";Бачок заднего торцевого уплотнения, техн.№ ЦН-2, зав.№ 2640, цех 37, установка 24-6/3;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10007-2023;https://monitor-pb.ru/customer/6330000553
торцевое уплотнение;нет;сосуд;нет;не собирался;53-ТУ-10008-2023;28.03.2023;6330000553;"АО ""НК НПЗ""";Бачок торцевого уплотнения, техн.№БТУ Р-205/2(з), зав.№ 5860, цех 37, установка ПАРЕКС.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10008-2023;https://monitor-pb.ru/customer/6330000553
