istochnik_fayl;stroka
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2493 | 42801981 | 46254 | 46376 | 150 | 14222 | ПС 110/10 кВ Графит
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2494 | 42802131 | 46254 | 46438 | 6 | 51901 | ПС 110/10кВ Вязьма-2
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2495 | 42802220 | 46255 | 46297 | 15 | 10950 | ПС 35/10кВ Лубня
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2496 | 42802542 | 46258 | 46300 | 15 | 16032.79 | ПС 35/10кВ Одинцово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2497 | 42802546 | 46254 | 46438 | 12 | 51901 | ПС 35/10кВ Караваево
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2498 | 42802660 | 46261 | 46445 | 2 | 36854 | ПС 35/10кВ Одинцово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2499 | 42802717 | 46259 | 46301 | 10 | 51901 | ПС 35/10кВ Капыревщина
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2500 | 42802765 | 46257 | 46441 | 15 | 67956.05 | ПС 35/10кВ Кощино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2501 | 42802815 | 46258 | 46442 | 6 | 51901 | ПС 35/10кВ Мелькомбинат
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2502 | 42802937 | 46258 | 46442 | 15 | 16032.79 | ПС 35/10кВ Тычинино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2503 | 42802993 | 46262 | 46304 | 8 | 51901 | ПС 35/10кВ Богданово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2504 | 42803168 | 46262 | 46446 | 15 | 84011.1 | ПС 35/10кВ Жуковская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2505 | 42803302 | 46259 | 46624 | 15 | 16032.79 | ПС 35/10кВ Артемово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2506 | 42803345 | 46260 | 46302 | 7 | 51901 | ПС 110/35/10кВ Гагарин
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2507 | 42803368 | 46259 | 46301 | 10 | 10950 | ПС 110/35/10кВ Гагарин
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2508 | 42803384 | 46262 | 46304 | 10 | 51901 | ПС 110/10кВ Ярцево-2
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2509 | 42803395 | 46261 | 46303 | 15 | 10950 | ПС 35/6кВ Печерск
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2510 | 42803474 | 46260 | 46302 | 15 | 72102 | ПС 35/6кВ ЯО-100/6
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2511 | 42803480 | 46261 | 46303 | 15 | 10950 | ПС 35/6кВ  Водозабор (ЗУ)
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2512 | 42803652 | 46262 | 46304 | 52 | 14222 | ПС 220/110/35/6кВ Смоленск-1
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2513 | 42803747 | 46262 | 46304 | 15 | 51901 | ПС 35/10кВ Кощино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2514 | 42803785 | 46261 | 46303 | 15 | 10950 | ПС 35/6 кВ Красный Бор
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2515 | 42803807 | 46262 | 46304 | 12 | 51901 | ПС 110/10кВ Ярцево-1
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2516 | 42803862 | 46262 | 46304 | 0.5 | 10950 | ПС 110/35/10кВ Козино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2517 | 42803870 | 46260 | 46302 | 15 | 10950 | ПС 35/6кВ Печерск
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2518 | 42803957 | 46261 | 46303 | 15 | 16032.79 | ПС 110/35/10кВ Знаменка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2519 | 42804010 | 46265 | 46446 | 15 | 16032.79 | ПС 110/35/10кВ Знаменка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2520 | 42804026 | 46265 | 46446 | 15 | 51901 | ПС 110/35/10кВ Знаменка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2521 | 42804107 | 46265 | 46446 | 15 | 115573.77 | ПС 110/35/10кВ Заводская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2522 | 42804243 | 46262 | 46304 | 15 | 10950 | ПС 110/35/6кВ Южная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2523 | 42804316 | 46261 | 46303 | 12 | 51901 | ПС 35/10кВ Хорошово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2524 | 42804317 | 46265 | 46446 | 10 | 164286.35 | ПС 35/6кВ Колодня
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2525 | 42804366 | 46261 | 46303 | 15 | 10950 | ПС 110/35/6кВ Южная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2526 | 42804394 | 46262 | 46446 | 15 | 115573.77 | ПС 35/10кВ Бехово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2527 | 42804406 | 46261 | 46303 | 10 | 51901 | ПС 110/10кВ Екимцево
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2528 | 42804427 | 46261 | 46445 | 15 | 16032.79 | ПС 110/35/6кВ Пронино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2529 | 42804523 | 46265 | 46307 | 15 | 10950 | ПС 110/35/6кВ Южная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2530 | 42804557 | 46264 | 46304 | 5.5 | 10950 | ПС 35/10кВ Лубня
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2531 | 42804703 | 46262 | 46304 | 15 | 51901 | ПС 35/10кВ Одинцово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2532 | 42804907 | 46262 | 46446 | 13 | 13895.08 | ПС 35/10кВ Алферово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Смоленскэнерго | Смоленская область | 2533 | 42804977 | 46262 | 46304 | 12 | 51901 | ПС 35/6кВ Водозабор (ЦУ)
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2534 | 42758172 | 46258 | 46989 | 2200 | 15983844.48 | ПС 110/6кВ Кожзавод
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2535 | 42762403 | 46247 | 46978 | 1300 | 3139862.46 | ПС 35/10кВ Викторская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2536 | 42775702 | 46254 | 46619 | 650 | 33634966.840000004 | ПС 110/6кВ Тамбовская №5
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2537 | 42776028 | 46260 | 46625 | 650 | 26549128.27 | ПС 110/6кВ Тамбовская №5
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2538 | 42780281 | 46242 | 46364 | 25 | 48061.24 | ПС 35/10кВ Рыбинская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2539 | 42781979 | 46255 | 46439 | 8 | 46721.21 | ПС 35/10кВ Сухотинская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2540 | 42783805 | 46248 | 46613 | 15 | 413241.62 | ПС 35/10кВ Саюкинская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2541 | 42786653 | 46245 | 46610 | 15 | 81500.289999999994 | ПС 35/10кВ Б.Избердеевская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2542 | 42787989 | 46237 | 46421 | 10 | 46721.21 | ПС 35/10кВ Калаисская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2543 | 42789368 | 46237 | 46421 | 15 | 46721.21 | ПС 110/35/10кВ Тамбовская №6
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2544 | 42789403 | 46238 | 46422 | 15 | 46721.21 | ПС 110/35/10кВ Комсомольская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2545 | 42789766 | 46261 | 46445 | 15 | 46721.21 | ПС 35/10кВ Столовская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2546 | 42789819 | 46237 | 46359 | 6.2 | 48061.24 | ПС 35/10кВ Крюковская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2547 | 42789902 | 46243 | 46427 | 15 | 81526.11 | ПС 35/10кВ Изосимовская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2548 | 42790668 | 46259 | 46443 | 15 | 16037.95 | ПС 110/35/10кВ Промышленная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2549 | 42790748 | 46248 | 46613 | 600 | 3153164.32 | ПС 35/10кВ КИМ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2550 | 42790757 | 46237 | 46279 | 5 | 9566.5400000000009 | ПС 110/35/10кВ Ст.Юрьевская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2551 | 42790761 | 46237 | 46279 | 5 | 9566.5400000000009 | ПС 110/35/10кВ Ст.Юрьевская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2552 | 42790766 | 46237 | 46279 | 5 | 9566.5400000000009 | ПС 110/35/10кВ Ст.Юрьевская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2553 | 42790912 | 46258 | 46442 | 10 | 34208.79 | ПС 110/35/10кВ Комсомольская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2554 | 42791958 | 46237 | 46421 | 150 | 64414.720000000001 | ПС 35/10кВ П. - Пригородная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2555 | 42792264 | 46244 | 46428 | 15 | 81526.11 | ПС 110/35/10кВ Комсомольская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Тамбовэнерго | Тамбовская область | 2556 | 42792268 | 46237 | 46279 | 10 | 10691.97 | ПС 110/35/10кВ Тамбовская №6
