list;stranica;zakazchik;god_min;god_max;hvost
4_referentsii_metallurgicheskaya_otrasl.pdf;28;552 Н-7500-11-3 Россия Магнитогорский МК 1;1973;1973;1973 2,5 7500 1 0,10 0,09 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;28;553 Н-7500-11-3 Россия Череповецкий МК 3;1973;1973;1973 2,5 7500 1 0,10 0,09 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;28;554 Н-9000-11-5 Казахстан Карагандинский МЗ 3;1973;1973;1973 3,3 12000 1 0,09 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;29;555 Н-900-31-3 Россия Саткинский МЗ 1;1973;1973;1973 3,15 890 1 0,28 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;556 К-1500-62-2 Украина Донецкий МК 1;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;557 К-1500-62-2 Украина Енакиевский МЗ 3;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;558 К-1500-62-2 Украина Криворожский МЗ 2;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;559 К-1500-62-2 Россия Магнитогорский МК 1;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;560 К-1500-62-2 Украина Макеевский МЗ 3;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;561 К-1500-62-2 Румыния Металлургический комбинат 2;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;562 К-1500-62-2 Россия Североникель 1;1974;1974;1974 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;563 К-3000-61-1 Украина Азовсталь 1;1974;1974;1974 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;564 К-3000-61-1 Россия Новолипецкий МК 2;1974;1974;1974 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;565 К-3250-41-2 Китай 1;1974;1974;1974 12 3250 2 0,44 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;"566 К-5500-42-1 Югославия МК ""Железара Зеница"" 1";1974;1974;1974 18-20.17 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;567 К-5500-42-1 Россия Нижнетагильский МК 1;1974;1974;1974 18-20.18 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;568 К-7000-41-1 Казахстан Карагандинский МЗ 2;1974;1974;1974 31 6900 2 0,52 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;569 К-7000-41-1 Украина Криворожский МЗ 2;1974;1974;1974 31 6900 2 0,52 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;570 К-7000-41-1 Украина Криворожский МЗ 1;1974;1974;1974 31 6900 2 0,52 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;571 Н-3500-15-1 Россия Магнитогорский МК 1;1974;1974;1974 1,25 4000 1 0,10 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;29;572 Н-6500-11-4 Россия Бакальское рудоуправление 1;1974;1974;1974 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;29;573 Н-6500-11-4 Индия Бхилайский МЗ 1;1974;1974;1974 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;29;574 Н-6500-11-4 Иран Исфаханский МЗ 1;1974;1974;1974 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;29;575 Н-7500-11-3 Иран Исфаханский МЗ 1;1974;1974;1974 2,5 7500 1 0,10 0,09 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;576 Н-7500-11-3 Казахстан Карагандинский МЗ 2;1974;1974;1974 2,5 7500 1 0,10 0,09 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;577 Н-9000-11-4 Россия Юргинский абразивный завод 1;1974;1974;1974 2,5 9000 1 0,09 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;29;578 Н-9000-11-5 Казахстан Карагандинский МЗ 2;1974;1974;1974 3,3 12000 1 0,09 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;29;579 Н-900-31-3 Россия Карабашский МПЗ 1;1974;1974;1974 3,15 890 1 0,28 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;580 Н-900-31-4 Россия Норильский ГМК 1;1974;1974;1974 4 980 1 0,33 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;581 К-1500-62-2 Украина Алчевский МК 1;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;582 К-1500-62-2 Украина Донецкий МК 1;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;583 К-1500-62-2 Украина Енакиевский МЗ 1;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;584 К-1500-62-2 Россия Западно-Сибирский МК 1;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;29;585 К-1500-62-2 Украина Запорожсталь МЗ 2;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;586 К-1500-62-2 Иран Исфаханский МЗ 4;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;587 К-1500-62-2 Украина Криворожский МЗ 3;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;588 К-1500-62-2 Украина Макеевский МЗ 2;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;589 К-1500-62-2 Россия Новолипецкий МК 2;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;590 К-1500-62-2 Россия Норильский ГОК 2;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;591 К-1500-62-2 Польша Хута им.Сендземира 3;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;592 К-1500-62-2 Россия Череповецкий МК 1;1975;1975;1975 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;593 К-3000-61-1 Польша Металлургический Комбинат 3;1975;1975;1975 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;594 К-3250-41-2 Китай 2;1975;1975;1975 12 3250 2 0,44 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;595 К-5500-41-1 Украина Алчевский МК 1;1975;1975;1975 22 5500 2 0,51 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;596 К-5500-41-1 Россия Западно-Сибирский МК 1;1975;1975;1975 22 5500 2 0,51 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;597 К-5500-42-1 Украина Азовсталь 1;1975;1975;1975 18-20.19 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;598 К-5500-42-1 Иран Арнамерх МЗ 1;1975;1975;1975 18-20.20 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;599 К-5500-42-1 Иран Исфаханский МЗ 1;1975;1975;1975 18-20.21 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;600 К-5500-42-1 Югославия Смедеревский МЗ 1;1975;1975;1975 18-20.22 3950-4150 2 0,51 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;601 К-7000-41-1 Польша Металлургический Комбинат 1;1975;1975;1975 31 6900 2 0,52 0,10 Паровая турбина воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;602 Н-3500-15-1 Россия Магнитогорский МК 1;1975;1975;1975 1,25 4000 1 0,10 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;30;603 Н-6500-11-4 Украина Алчевский МК 1;1975;1975;1975 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;30;604 Н-6500-11-4 Россия Бакальское рудоуправление 1;1975;1975;1975 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;30;605 Н-6500-11-4 Россия Норильский ГМК 2;1975;1975;1975 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;30;606 Н-6500-11-4 Индия Бхилайский МЗ 1;1975;1975;1975 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;30;607 Н-6500-11-4 Россия Норильский ГОК 1;1975;1975;1975 1,6 6750 1 0,10 0,09 Электродвигатель газ ферросплавных печей
4_referentsii_metallurgicheskaya_otrasl.pdf;30;608 Н-7500-11-3 Украина Азовсталь 1;1975;1975;1975 2,5 7500 1 0,10 0,09 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;609 Н-9000-11-5 Россия Череповецкий МК 2;1975;1975;1975 3,3 12000 1 0,09 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;30;610 Н-9000-11-5 Украина Новокриворожский ГОК 4;1975;1975;1975 3,3 12000 1 0,09 0,09 Электродвигатель агломерационный газ
4_referentsii_metallurgicheskaya_otrasl.pdf;30;611 Н-900-31-4 Россия Норильский ГМК 1;1975;1975;1975 4 980 1 0,33 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;612 К-1500-62-2 Украина Азовсталь 4;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;613 К-1500-62-2 Украина Алчевский МК 2;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;614 К-1500-62-2 Россия Западно-Сибирский МК 2;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;615 К-1500-62-2 Казахстан Карагандинский МЗ 2;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;30;616 К-1500-62-2 Украина Криворожский МЗ 4;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;617 К-1500-62-2 Румыния Металлургический комбинат 3;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;618 К-1500-62-2 Украина МЗ им.Ильича 4;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;619 К-1500-62-2 Россия Нижнетагильский МК 2;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;620 К-1500-62-2 Россия Новолипецкий МК 1;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;621 К-1500-62-2 Россия Норильский ГОК 1;1976;1976;1976 9 1590 3 0,74 0,10 Электродвигатель воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;622 К-3000-61-1 Украина Азовсталь 1;1976;1976;1976 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;623 К-3000-61-1 Египет Металлургический завод 2;1976;1976;1976 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;624 К-3000-61-1 Польша Металлургический Комбинат 2;1976;1976;1976 20,5 3200 3 0,65 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;625 К-345-92-1 Россия Орско-Халиловский МК 1;1976;1976;1976 3,2 370 4 1,37 0,10 Электродвигатель Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;завод 4;1976;1976;1976 3,2 370 4 1,37 0,10 Электродвигатель Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;627 К-5500-41-1 Украина МЗ им.Ильича 1;1976;1976;1976 22 5500 2 0,51 0,10 Паровая турбина Воздух
4_referentsii_metallurgicheskaya_otrasl.pdf;31;628 К-5500-42-1 Иран Исфаханский МЗ 1;1976;1976;1976 18-20.23 3950-4150 2 0,51 0,10 Паровая турбина воздух
