inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata;chem_marka;status_sroka;citata_sroka;istochnikov
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: ресивер;;;аммиак;12.03.2015;41-ТУ-08839-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО НТЦ ""Технология, экспертиза и надежность""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-08839-2015;«Трубопровод жидкого аммиака от АВО поз.65/1-3 до ресиверов поз.66/1,2» рег.№ 76136в, установка СЖА, цех № 54, завод «ГХЗ»;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: ресивер;ГАП-63;;аммиак;12.03.2015;41-ТУ-08853-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО НТЦ ""Технология, экспертиза и надежность""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-08853-2015;«Трубопроводы газообразного аммиака от ресиверов поз.66/1,2 до ППК, границы с л.ГАП-63 рег.№76220» рег.№ 76217в, установка СЖА, цех № 54, завод «ГХЗ»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ВП-30/8;58884;;06.03.2015;41-ТУ-08185-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-08185-2015;Поршневой угловой газовый компрессор марки 205 ВП-30/8 поз.К-24а зав.№ 58884, установка СЩС цех № 8 НПЗ;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: ресивер;С-1;;воздух;02.03.2015;41-ТУ-07037-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07037-2015;Трубопровод воздуха КИП по во-сточному ряду от задвижки №1 рег. №53-156 до ресивера поз.С-1, рег. №13-34;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: ресивер;С-1;;воздух;02.03.2015;41-ТУ-07038-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07038-2015;Трубопровод воздуха КИП по во-сточному ряду от ресивера поз. С-1 до насосной об. Н-751, узлов поз. 1,2, рег. №13-35;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;263;воздух;25.02.2015;41-ТУ-06081-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-06081-2015;Воздухосборник поз. В-1 зав. № 263 рег. № 66337 уст. УПС ТСЦ Мономер;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;В-101/3;;;06.02.2015;41-ТУ-03971-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03971-2015;Трубопровод СО2 от компрессоров поз.В-101/3 в смеситель поз.С-201, рег.№ 241040, установка Переработки растворов, ректификации и компрессии углекислоты цех № 24 ГХЗ;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;30.01.2015;41-ТУ-03575-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03575-2015;Трубопровод нагнетания 2 ступени компрессора, поз. КВД-1, рег. 23КВД1.03.;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;30.01.2015;41-ТУ-03576-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03576-2015;Трубопровод продувки и отбора давления сепаратора II ступени компрессора поз. КВД-1, рег. №23КВД-1.06, Мономер, ц.23, уст3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-301;;;29.01.2015;41-ТУ-03364-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03364-2015;Трубопровод 128/39 от арматуры №1483 участка 128/5 (компрессор поз. М-301) до участка 128/7 (ко-лонна поз. К-302), рег. №58184А, Мономер, ц.58, уст. Ректификация;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КВД-2;5137;;29.01.2015;41-ТУ-03366-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03366-2015;Горизонтальный плунжерный этиле-новый компрессор марки B2g25/6,3Z, поз. КВД-2, зав. № 5137, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;29.01.2015;41-ТУ-03368-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03368-2015;Газовый холодильник I ступени компрессора КВД-1, поз. 3/4.4, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;11216;;29.01.2015;41-ТУ-03370-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03370-2015;Сепаратор II ступени компрессора КВД-1, поз. 3/4.3, зав. № 11216, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;11206;;29.01.2015;41-ТУ-03372-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03372-2015;Сепаратор I ступени компрессора КВД-1, поз. 3/4.2, зав. № 11206, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;29.01.2015;41-ТУ-03374-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03374-2015;Трубопровод всаса 1 ступени компрессора поз. КВД-1, рег. 23КВД1.01, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;29.01.2015;41-ТУ-03376-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03376-2015;Трубопровод нагнетания I ступени компрессора, поз. КВД-1, рег. № 23КВД1.02.1, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;;;29.01.2015;41-ТУ-03379-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03379-2015;Трубопровод продувки буферной ем-кости компрессора поз. КВД-1, рег. №23КВД1.04, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;КВД-1;11206;;29.01.2015;41-ТУ-03382-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03382-2015;Сепаратор I ступени компрессора КВД-1, поз. 3/4.2, зав. № 11206, Мономер, ц.23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: осушитель;С-301/1;;;23.01.2015;41-ТУ-02396-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-02396-2015;Трубопровод 19/3 химзагрязнённого конденсата от осушителей поз. С-301/1, 2, 3 до арматуры участка трубопровода 19/3а, рег. №58001а, Мономер, ц.58, уст.Ректификации;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;;23.01.2015;41-ТУ-02425-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-02425-2015;Трубопровод л.81/3к от линии 81/1к до всаса I ступени компрессора М-303, рег. №58783, Мономер, ц.58, уст.Компрессии;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: воздуходувка;М-303;;;23.01.2015;41-ТУ-02440-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-02440-2015;Трубопровод 81/6к от нагнетателя II-й ступени М-303 до газоохладителя Е-02, рег. №58786, Мономер, ц.58, уст.Компрессии;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-302;;;20.01.2015;41-ТУ-01105-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-01105-2015;"Трубопровод 79/30 от емкости Е-390 до компрессора М-302 участка 79/5; 79/31 от участка 79/23 минуя емкость Е-390 до участка 79/30, рег. №58637, Мономер, цех №58, уст.Гидрирования";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-320;;;20.01.2015;41-ТУ-01186-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-01186-2015;Трубопровод 79/1к от линии 79/5 в Е-377 на всас компрессоров М-320 (1, р), рег. №58766, Мономер, цех №58, уст.Компрессия;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;Е-504;2060;воздух;19.01.2015;41-ТУ-00970-2015;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-00970-2015;Ресивер воздуха КИП, поз. Е-504, зав. №2060.324, рег. №78603, установка ЭЛОУ-АВТ-4, цех №18, НПЗ ОАО «Газпром нефтехим Салават», г. Салават;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;;29.12.2014;41-ТУ-52408-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-52408-2014;Трубопровод 81/5к от газоохладителя I-й ступени до всаса компрессоров II-й ступени М-303, рег. №58785, Мономер, ц.58;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;;29.12.2014;41-ТУ-52411-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-52411-2014;Трубопровод 81/8к-байпасная линия от линии 81/7к нагнетания компрессора поз. М-303 до линии 81/3к всаса М-303, рег. №58788, Мономер, ц.58;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-302;;;29.12.2014;41-ТУ-52412-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-52412-2014;Трубопровод 79/4(1)к от Е-377а(1) на всаскомпрессора М-302(1), рег. №58769, Мономер, ц.58;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-302;;;25.12.2014;41-ТУ-51556-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-51556-2014;Трубопровод 111/1а(1)к-продувочная линия компрессора М-302(р) от Е-377а(р) и Е-378а(р) до линии 111/1а(р)к и линии 115/1(р)к, рег. №58789А, Мономер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-213/16;;;25.12.2014;41-ТУ-51565-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-51565-2014;Трубопровод загрязненного конденсата от емкости поз. E-213А (компрессора поз. М-213/16) в канализацию, рег. №46-04-06, Мономер, цех №46, уст. «Компрессия и ПС и ОП»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ВУ-0,61-13М1, ЕС;;;23.12.2014;41-ТУ-50765-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50765-2014;Компрессор ВУ-0,61-13М1, ЕСК;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КВД-7;5136;;23.12.2014;41-ТУ-50769-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50769-2014;Горизонтальный плунжерный этиленовый компрессор марки B2g25/6,3Z, поз. КВД-7, зав. № 5136, Мономер, цех №23, уст.3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КВД-5;5141;;23.12.2014;41-ТУ-50773-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50773-2014;Горизонтальный плунжерный этиленовый компрессор марки B2g25/6,3Z, поз. КВД-5, зав. № 5141, Мономер, цех №23, уст. 3;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессорная станция;С415М, ЕС;;;23.12.2014;41-ТУ-50774-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50774-2014;Компрессорная станция С415М, ЕСК;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КПС-3;5123;;23.12.2014;41-ТУ-50776-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50776-2014;Вертикальный поршневой этиленовый компрессор марки F2s-20/53, поз. КПС-3, зав. № 5123, Мономер, цех №23, уст. грануляции;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: осушитель;С-301/1,2,3;;;23.12.2014;41-ТУ-50924-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50924-2014;Трубопровод 115/57 от арматуры участка 128/11 (осушителя поз. С-301/1,2,3) до участка 115/23, рег. №58148Б, Мономер, цех №58, уст. «Ректификация»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;;23.12.2014;41-ТУ-50940-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50940-2014;Трубопровод 81/2 - линия нагнетания компрессора поз. М-303 от арматуры на нагнетании до задвижки №307 на эстакаде титул 1135, рег. №58782, Мономер, цех №58, уст. «Компрес-сия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;природный газ;23.12.2014;41-ТУ-50948-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ЗАО ""Русская лаборатория""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50948-2014;Трубопровод 80/1к - метан на всас компрессора поз. М-303 от электро-задвижки после теплообменника поз. Т-319 на линии 81/5 до ёмкости поз. Е-327, рег. №58781, Мономер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;420107;воздух;23.12.2014;41-ТУ-51092-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-51092-2014;Воздухосборник поз.Е-7/1 зав.№ 420107 рег.№ 0581, установка ГФХ цеха № 8 НПЗ;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: осушитель;С-301;;;19.12.2014;41-ТУ-49994-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49994-2014;Трубопровод 81/1 от арматуры №736 участка 81/3 до участка 128/10 (осушитель поз. С-301), рег. №58063;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: осушитель;;;;19.12.2014;41-ТУ-50000-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50000-2014;Трубопровод 84/1 от осушителя поз. С- 301 (участка 128/11) до арматуры №1386 вывода с установки, рег. №58065;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;4864;воздух;19.12.2014;41-ТУ-50074-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50074-2014;Воздухосборник поз. 27/1, зав. № 4864, рег. № 0177;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;6981;воздух;19.12.2014;41-ТУ-50081-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50081-2014;Воздухосборник поз. 27/2, зав. № 6981, рег. № 0178;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;6982;воздух;19.12.2014;41-ТУ-50085-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50085-2014;Воздухосборник поз. 27/3, зав. № 6982, рег. № 0179;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";ресивер;;7100;воздух;19.12.2014;41-ТУ-50089-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-50089-2014;Воздухосборник поз. 27/4, зав. № 7100, рег. № 0180;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;;;водород;18.12.2014;41-ТУ-49665-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49665-2014;Трубопровод 111/1(1)к (водород, уг-леводор. газы). Продувочная линия компрессора М – 302(1) от Е – 377а(1) и Е – 378а (1) до линии 111/1а(1)к и линии 115/1(1)к, рег.№58789, Мономер, цех №58, уст. «Компрессия»;;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-261.1;;;18.12.2014;41-ТУ-49745-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49745-2014;Трубопровод отдувки от 05401-50-RM до компрессора, поз. М-261.1 (05211-50-GW), рег. № 46-05-28, Мо-номер, цех №46, уст. «Стирол»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;К-24, К;;;17.12.2014;41-ТУ-49165-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49165-2014;Трубопровод рег.№ 18254 «Углекислый газ от компрессора К-24, К-24А в ресивер-емкость Е-28», установка СЩС цех № 8 НПЗ;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;К-24;;;17.12.2014;41-ТУ-49174-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49174-2014;Межступенчатый холодильник поз. К-24 зав. № б/н рег. № б/н (компрессора поз. К-24 зав. № 90333) уст. СЩС цех № 8 НПЗ;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-302;;;15.12.2014;41-ТУ-48456-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48456-2014;Трубопровод 79/4(р)к от Е-377а(р) на всас компрессора М-302(р), рег. №58770, Мономер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-301/1;;;15.12.2014;41-ТУ-48475-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48475-2014;Трубопровод 111/3(1) к - продувоч-ная линия компрессора поз. М-301/1 от Е-311А/1 и Е-312А/1 до линии 111/3а(1)к и линии 115/2(1)к, рег. №58791, Мономер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-301/2;;;15.12.2014;41-ТУ-48479-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48479-2014;Трубопровод 111/3(p)к - продувочная линия компрессора М-301/2 – от Е-311А/2 и Е-312А/2 до линии 111/3А и линии 115/2(p), рег. №58791А, Мо-номер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;М-303;;;15.12.2014;41-ТУ-48489-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48489-2014;Трубопровод 115/9к от компрессора поз. М-303 до участков л. 115/8ак (сдувка уплотнительных газов на свечу) и до л. 111/8к (сдувка уплот-нительных газов на факел), рег. №58833, Мономер, цех №58, уст. «Компрессия»;регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47608-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47608-2014;"Отводящий патрубок от лабиринтного уплотнения вала компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47610-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47610-2014;"Линия нагнетания 3 ступени компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47612-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47612-2014;"Линия нагнетания 2 ступени компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47615-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47615-2014;"Линия нагнетания 1 ступени компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";узел: компрессор;ЦК-2;;воздух;10.12.2014;41-ТУ-47617-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47617-2014;"Линия от концевого воздухоохладителя поз. КХ-2 компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47618-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47618-2014;"Линия всаса 3 ступени компрессора поз.ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47620-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47620-2014;"Линия всаса 2 ступени компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;ЦК-2;;;10.12.2014;41-ТУ-47622-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-47622-2014;"Линия всаса 1 ступени компрессора поз. ЦК-2, рег. № б/н, Завод ""Мономер"",ТСЦ, УПС";регулярка;;;1
